timestamp,open,high,low,close,volume
2025-10-09T14:41:00Z,59.970001220703125,59.98350143432617,59.880001068115234,59.974998474121094,54849
2025-10-09T14:42:00Z,59.970001220703125,60.06999969482422,59.970001220703125,60.040000915527344,48815
2025-10-09T14:43:00Z,60.040000915527344,60.08000183105469,59.95000076293945,59.98500061035156,36994
2025-10-09T14:44:00Z,59.98500061035156,60.03499984741211,59.93000030517578,60.0,19486
2025-10-09T14:45:00Z,60.0,60.0,59.75170135498047,59.87160110473633,52852
2025-10-09T14:46:00Z,59.875,59.883201599121094,59.779998779296875,59.81999969482422,31181
2025-10-09T14:47:00Z,59.81999969482422,59.83000183105469,59.689998626708984,59.7400016784668,35232
2025-10-09T14:48:00Z,59.73500061035156,59.880001068115234,59.70000076293945,59.86000061035156,32179
2025-10-09T14:49:00Z,59.869998931884766,60.06880187988281,59.832149505615234,60.02000045776367,48927
2025-10-09T14:50:00Z,60.029998779296875,60.27000045776367,59.9900016784668,60.161399841308594,63686
2025-10-09T14:51:00Z,60.18000030517578,60.22999954223633,60.14459991455078,60.224998474121094,55227
2025-10-09T14:52:00Z,60.22999954223633,60.22999954223633,60.04999923706055,60.09000015258789,53308
2025-10-09T14:53:00Z,60.099998474121094,60.14550018310547,60.029998779296875,60.04999923706055,32799
2025-10-09T14:54:00Z,60.05799865722656,60.209999084472656,60.05799865722656,60.16510009765625,23612
2025-10-09T14:55:00Z,60.165000915527344,60.24129867553711,60.099998474121094,60.165000915527344,45106
2025-10-09T14:56:00Z,60.150001525878906,60.2400016784668,60.09000015258789,60.2400016784668,19619
2025-10-09T14:57:00Z,60.236000061035156,60.40999984741211,60.22999954223633,60.310001373291016,69167
2025-10-09T14:58:00Z,60.30500030517578,60.314998626708984,60.22549819946289,60.2599983215332,28448
2025-10-09T14:59:00Z,60.2400016784668,60.27000045776367,60.124000549316406,60.25,42424
2025-10-09T15:00:00Z,60.25,60.29999923706055,60.21500015258789,60.21500015258789,41746
2025-10-09T15:01:00Z,60.220001220703125,60.25,60.189998626708984,60.241600036621094,43959
2025-10-09T15:02:00Z,60.25,60.34000015258789,60.25,60.32500076293945,34214
2025-10-09T15:03:00Z,60.33000183105469,60.33000183105469,60.220001220703125,60.2599983215332,32293
2025-10-09T15:04:00Z,60.27690124511719,60.290000915527344,60.165000915527344,60.20000076293945,43516
2025-10-09T15:05:00Z,60.209999084472656,60.220001220703125,60.06019973754883,60.150001525878906,33357
2025-10-09T15:06:00Z,60.150001525878906,60.279998779296875,60.08000183105469,60.279998779296875,39382
2025-10-09T15:07:00Z,60.2599983215332,60.26499938964844,60.12540054321289,60.150001525878906,40642
2025-10-09T15:08:00Z,60.13999938964844,60.33000183105469,60.13999938964844,60.2588005065918,26141
2025-10-09T15:09:00Z,60.2599983215332,60.290000915527344,60.099998474121094,60.130001068115234,29623
2025-10-09T15:10:00Z,60.13999938964844,60.149898529052734,59.94060134887695,60.08649826049805,51681
2025-10-09T15:11:00Z,60.08300018310547,60.189998626708984,59.84000015258789,59.86000061035156,60946
2025-10-09T15:12:00Z,59.869998931884766,59.97999954223633,59.810001373291016,59.970001220703125,58289
2025-10-09T15:13:00Z,59.95000076293945,60.02000045776367,59.88999938964844,59.959999084472656,70333
2025-10-09T15:14:00Z,59.959999084472656,60.0099983215332,59.93000030517578,59.970001220703125,49526
2025-10-09T15:15:00Z,59.994998931884766,60.005001068115234,59.939998626708984,59.97999954223633,41754
2025-10-09T15:16:00Z,59.994998931884766,60.0099983215332,59.81999969482422,59.834999084472656,50263
2025-10-09T15:17:00Z,59.845001220703125,59.93000030517578,59.81999969482422,59.93000030517578,37449
2025-10-09T15:18:00Z,59.93000030517578,59.95000076293945,59.73099899291992,59.77000045776367,62247
2025-10-09T15:19:00Z,59.779998779296875,59.84000015258789,59.70009994506836,59.71500015258789,46227
2025-10-09T15:20:00Z,59.729698181152344,59.80500030517578,59.66999816894531,59.7400016784668,49730
2025-10-09T15:21:00Z,59.7400016784668,59.779998779296875,59.58570098876953,59.630001068115234,33368
2025-10-09T15:22:00Z,59.630001068115234,59.71989822387695,59.59000015258789,59.709999084472656,45390
2025-10-09T15:23:00Z,59.70000076293945,59.797401428222656,59.63999938964844,59.650001525878906,30406
2025-10-09T15:24:00Z,59.647300720214844,59.75,59.630001068115234,59.75,59497
2025-10-09T15:25:00Z,59.7400016784668,59.849998474121094,59.7400016784668,59.81999969482422,23932
2025-10-09T15:26:00Z,59.84000015258789,59.98500061035156,59.83000183105469,59.90999984741211,48636
2025-10-09T15:27:00Z,59.93000030517578,59.93000030517578,59.84000015258789,59.880001068115234,19552
2025-10-09T15:28:00Z,59.900001525878906,59.959999084472656,59.849998474121094,59.880001068115234,28528
2025-10-09T15:29:00Z,59.875,59.96500015258789,59.875,59.939998626708984,24962
2025-10-09T15:30:00Z,59.93000030517578,59.939998626708984,59.81999969482422,59.834999084472656,34331
2025-10-09T15:31:00Z,59.834999084472656,59.90999984741211,59.70000076293945,59.749900817871094,82236
2025-10-09T15:32:00Z,59.7400016784668,59.93000030517578,59.73609924316406,59.77000045776367,54056
2025-10-09T15:33:00Z,59.7510986328125,59.78499984741211,59.685001373291016,59.779998779296875,72386
2025-10-09T15:34:00Z,59.7400016784668,59.79029846191406,59.689998626708984,59.70750045776367,47811
2025-10-09T15:35:00Z,59.71500015258789,59.75,59.630001068115234,59.665000915527344,47596
2025-10-09T15:36:00Z,59.665000915527344,59.7599983215332,59.65999984741211,59.72999954223633,50931
2025-10-09T15:37:00Z,59.72999954223633,59.85499954223633,59.72700119018555,59.790000915527344,26062
2025-10-09T15:38:00Z,59.7599983215332,59.880001068115234,59.75,59.849998474121094,29935
2025-10-09T15:39:00Z,59.849998474121094,59.869998931884766,59.72999954223633,59.7599983215332,50689
2025-10-09T15:40:00Z,59.7599983215332,59.801998138427734,59.70000076293945,59.70500183105469,58516
2025-10-09T15:41:00Z,59.71500015258789,59.900001525878906,59.71500015258789,59.900001525878906,38166
2025-10-09T15:42:00Z,59.88010025024414,59.90999984741211,59.845001220703125,59.880001068115234,26395
2025-10-09T15:43:00Z,59.8650016784668,59.93989944458008,59.82500076293945,59.82500076293945,46298
2025-10-09T15:44:00Z,59.84000015258789,59.86000061035156,59.79999923706055,59.82500076293945,37370
2025-10-09T15:45:00Z,59.810001373291016,59.875,59.790000915527344,59.81999969482422,49120
2025-10-09T15:46:00Z,59.83000183105469,59.869998931884766,59.77000045776367,59.84000015258789,58438
2025-10-09T15:47:00Z,59.84000015258789,59.939998626708984,59.83000183105469,59.915000915527344,36660
2025-10-09T15:48:00Z,59.900001525878906,60.10499954223633,59.875,60.08000183105469,68155
2025-10-09T15:49:00Z,60.099998474121094,60.11000061035156,59.97010040283203,59.974998474121094,40187
2025-10-09T15:50:00Z,59.970001220703125,60.029998779296875,59.94499969482422,60.0099983215332,20707
2025-10-09T15:51:00Z,60.02000045776367,60.04999923706055,59.93000030517578,59.970001220703125,32483
2025-10-09T15:52:00Z,59.97999954223633,60.02000045776367,59.974998474121094,59.994998931884766,16007
2025-10-09T15:53:00Z,59.997501373291016,60.01750183105469,59.95399856567383,59.970001220703125,24768
2025-10-09T15:54:00Z,59.959999084472656,60.02000045776367,59.95000076293945,59.97999954223633,25639
2025-10-09T15:55:00Z,59.97999954223633,60.0,59.88999938964844,59.97999954223633,53482
2025-10-09T15:56:00Z,59.97999954223633,60.02130126953125,59.94499969482422,60.0099983215332,46187
2025-10-09T15:57:00Z,60.0099983215332,60.040000915527344,59.95500183105469,60.02000045776367,29211
2025-10-09T15:58:00Z,60.029998779296875,60.04999923706055,60.0,60.040000915527344,16058
2025-10-09T15:59:00Z,60.04990005493164,60.04990005493164,59.95000076293945,59.96500015258789,30902
